,asset_id,axis-0,axis-1,axis-2,axis-3,axis-4,axis-5,axis-6,axis-7,axis-8,axis-9,axis-10,axis-11
0,1003,4.98503268494898,5.126016422193878,4.308832908163265,4.244778380102041,3.4731544961734695,2.7091238839285716,3.4959741709183674,2.4229910714285716,4.460698341836735,3.9766820790816326,5.0346580038265305,4.896225286989796
1,1355,7.716418207908164,7.623385682397959,7.824936224489796,7.782565369897959,6.919682716836735,6.879105548469388,4.0102240114795915,3.99105149872449,3.2442602040816326,3.242466517857143,6.403878348214286,6.432577327806122
2,3174,5.041394292091836,5.124222735969388,4.098373724489796,3.982063137755102,3.011619100765306,2.401446906887755,3.599011479591837,2.9729751275510203,4.736268335459184,4.305544483418367,5.272540656887755,4.962830835459184
3,3717,3.480827487244898,3.5287388392857144,3.6371173469387754,3.602519132653061,3.769013073979592,3.463767538265306,3.4327566964285716,3.4505341198979593,3.151965082908163,3.122349330357143,3.1196189413265305,2.9505341198979593
4,3768,4.350366709183674,4.670679209183674,4.020069355867347,4.19417649872449,3.461216517857143,3.4300063775510203,3.4012476084183674,3.0061184630102042,3.998485331632653,3.520328443877551,4.726363201530612,4.108099489795919
5,3892,6.128926179846939,6.043985172193878,5.501355229591836,5.257892219387755,4.370715082908164,4.1254583864795915,3.5421117665816326,3.2009127869897958,4.815290178571429,4.480747767857143,5.726502710459184,5.6689453125
6,4171,2.7271205357142856,2.6842315051020407,2.6538982780612246,2.5358737244897958,2.803631218112245,2.56168287627551,2.8761758609693877,2.582489636479592,2.797871492346939,2.4532445790816326,2.793148118622449,2.5154057716836733
7,4920,4.990672831632653,5.177734375,4.767358896683674,4.7744140625,4.536571269132653,4.824796715561225,4.831672512755102,5.311264349489796,5.414202008928571,5.283541932397959,5.235949457908164,4.841776945153061
8,5475,4.292370854591836,4.367586096938775,3.4164142219387754,3.4673549107142856,3.546257174744898,3.737902582908163,4.373046875,4.251116071428571,4.861627072704081,4.6997169961734695,4.870037468112245,4.736507493622449
9,7949,8.34733737244898,8.378866390306122,6.845762914540816,6.764528858418367,3.489237882653061,3.2906967474489797,4.220105229591836,4.23600924744898,7.216577646683674,7.203902264030612,8.198381696428571,8.233816964285714
